Id,Label,indegree,outdegree,Degree,pageranks,modularity_class
censusindia.gov.in/nada/index.php/catalog/11394/download/14507/DDW09C-01%20MDDS.XLS,,11,0,11,7e-06,31
kanpursmartcity.org/about-us,,2,0,2,6e-06,31
censusindia.gov.in/2011-prov-results/paper2/data_files/India2/Table_2_PR_Cities_1Lakh_and_Above.pdf,,3,0,3,6e-06,31
censusindia.gov.in/2011-prov-results/paper2/data_files/india2/Million_Plus_UAs_Cities_2011.pdf,,2,0,2,6e-06,31
censusindia.gov.in/nada/index.php/catalog/10235/download/13347/DDW-C16-TOWN-STMT-MDDS-0900.XLSX,,4,0,4,6e-06,31
uphome.gov.in/DM-UP-Contact.htm,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Department_of_Home_(Uttar_Pradesh),,5,0,5,7e-06,31
web.archive.org/web/20170816061300/http://uphome.gov.in/DM-UP-Contact.htm,,3,0,3,6e-06,31
web.archive.org/web/20110210045547/http://niyuktionline.up.nic.in/DOCUMENTS/DMCFileCurrent.aspx,,3,0,3,6e-06,31
niyuktionline.up.nic.in/DOCUMENTS/DMCFileCurrent.aspx,,3,0,3,6e-06,31
kanpurnagar.nic.in/Admin.htm,,3,0,3,6e-06,31
web.archive.org/web/20170815045033/http://kanpurnagar.nic.in/Admin.htm,,2,0,2,6e-06,31
uppolice.gov.in/frmOfficials.aspx?zoneknp&cd=NgAxADIA,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Uttar_Pradesh_Police,,13,0,13,7e-06,31
web.archive.org/web/20170817041339/https://uppolice.gov.in/frmOfficials.aspx?zoneknp&cd=NgAxADIA,,2,0,2,6e-06,31
uppolice.gov.in/frmOfficials.aspx?rangeknp&cd=NgAxADkA,,2,0,2,6e-06,31
web.archive.org/web/20170817042105/https://uppolice.gov.in/frmOfficials.aspx?rangeknp&cd=NgAxADkA,,2,0,2,6e-06,31
kdaindia.co.in/contact.aspx,,3,0,3,6e-06,31
web.archive.org/web/20170817034724/http://www.kdaindia.co.in/contact.aspx,,2,0,2,6e-06,31
niyuktionline.up.nic.in/ias/iaslist_posting.aspx?id1=MCMwIzQ0,,2,0,2,6e-06,31
kmc.up.nic.in/,,3,0,3,7e-06,31
web.archive.org/web/20120413165642/http://kmc.up.nic.in/,,2,0,2,6e-06,31
kmc.up.nic.in/Contacts.htm,,2,0,2,6e-06,31
web.archive.org/web/20170817035547/http://kmc.up.nic.in/Contacts.htm,,2,0,2,6e-06,31
web.archive.org/web/20110211210127/http://niyuktionline.up.nic.in/pcs/pcs_hod.aspx,,2,0,2,6e-06,31
niyuktionline.up.nic.in/pcs/pcs_hod.aspx,,2,0,2,6e-06,31
allahabadhighcourt.in/District/KanpurNagar.htm,,2,0,2,6e-06,31
web.archive.org/web/20170817122327/http://www.allahabadhighcourt.in/District/KanpurNagar.htm,,2,0,2,6e-06,31
web.archive.org/web/20150218194818/http://jnnurm.nic.in/wp-content/uploads/2010/12/CDP_Kanpur.pdf,,2,0,2,6e-06,31
jnnurm.nic.in/wp-content/uploads/2010/12/CDP_Kanpur.pdf,,2,0,2,6e-06,31
up.gov.in/upconstitution.aspx,,4,0,4,6e-06,31
web.archive.org/web/20170831000649/http://up.gov.in/upconstitution.aspx,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-8170993810,,5,0,5,6e-06,31
kanpurnagar.nic.in/WorkDistribution/WorkDistribution.htm,,2,0,2,6e-06,31
web.archive.org/web/20180213091756/http://kanpurnagar.nic.in/WorkDistribution/WorkDistribution.htm,,2,0,2,6e-06,31
shodhganga.inflibnet.ac.in/bitstream/10603/223280/10/10_chapter%204.pdf,,2,0,2,6e-06,31
censusindia.gov.in/2011census/dchb/DCHB.html,,2,0,2,6e-06,31
kdaindia.co.in/aboutkda.aspx,,3,0,3,6e-06,31
web.archive.org/web/20170809132436/http://www.kdaindia.co.in/aboutkda.aspx,,2,0,2,6e-06,31
kdaindia.co.in/en/contact.php,,2,0,2,6e-06,31
indiaenvironmentportal.org.in/files/CDP_Kanpur.pdf,,2,0,2,6e-06,31
uppolice.gov.in/frmOfficials.aspx?kanpurngr&cd=NgA2ADIA,,2,0,2,6e-06,31
web.archive.org/web/20170817042131/https://uppolice.gov.in/frmOfficials.aspx?kanpurngr&cd=NgA2ADIA,,2,0,2,6e-06,31
kmc.up.nic.in/mayor_corporators.htm,,2,0,2,6e-06,31
web.archive.org/web/20201225184506/https://ccs.in/sites/all/books/com_books/ward-power.pdf,,2,0,2,6e-06,31
ccs.in/sites/all/books/com_books/ward-power.pdf,,2,0,2,6e-06,31
kmc.up.nic.in/PDF_Files/Chapter%2013%20-%20Part1%20Institutional%20frame%20work.pdf,,2,0,2,6e-06,31
shodhganga.inflibnet.ac.in/bitstream/10603/45951/13/13_chapter%205.pdf,,2,0,2,6e-06,31
uptownplanning.gov.in/post/en/introduction-of-development-area-kanpur,,2,0,2,6e-06,31
newsclick.in/UP-state-power-employees-protest-against-privatisation-PuVVNL,,2,0,2,6e-06,31
upenergy.in/uppcl/en/page/agencies-under-the-administrative-control,,2,0,2,6e-06,31
web.archive.org/web/20200919045427/http://upfireservice.gov.in/upfire/,,2,0,2,6e-06,31
upfireservice.gov.in/upfire/,,2,0,2,6e-06,31
jalkalkanpur.in/AboutUs,,2,0,2,6e-06,31
"web.archive.org/web/20201025163004/http://jn.upsdc.gov.in/page/en/about-jal-nigam,-uttar-pradesh",,2,0,2,6e-06,31
"jn.upsdc.gov.in/page/en/about-jal-nigam,-uttar-pradesh",,2,0,2,6e-06,31
rcueslucknow.org/jnnurm/Kanpur/9%20Chapter%209%20Municipal%20Services.pdf,,2,0,2,6e-06,31
avenuemail.in/opinion/the-water-crisis-is-another-alarm-bell/152016/,,2,0,2,6e-06,31
projectstoday.com/News/Sewage-treatment-plant-worth-Rs-81625-cr-to-come-up-in-Kanpur,,2,0,2,6e-06,31
cdn.cseindia.org/userfiles/kanpur_municipal_corporation.pdf,,2,0,2,6e-06,31
downtoearth.org.in/coverage/a-miserable-place-to-live-10170,,2,0,2,6e-06,31
indianexpress.com/news/kanpur-to-get-outer-ring-road-to-bypass-traf/739887/,,2,0,2,6e-06,31
invest.up.gov.in/wp-content/uploads/2024/09/Kanpur_250924.pdf,,2,0,2,6e-06,31
updes.up.nic.in/esd/reports/dbank_march21/Diary%202020(English).pdf,,2,0,2,6e-06,31
csg.csail.mit.edu/Dahl/kiapbooklet.pdf,,7,0,7,7e-06,31
web.archive.org/web/20110812034015/http://csg.csail.mit.edu/Dahl/kiapbooklet.pdf,,2,0,2,6e-06,31
ugc.ac.in/privateuniversitylist.aspx?id=33&Unitype=3,,2,0,2,6e-06,31
web.archive.org/web/20170907080541/http://www.ugc.ac.in/privateuniversitylist.aspx?id=33&Unitype=3,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur&action=edit&section=28,,2,0,2,6e-06,31
en.wikisource.org/wiki/1911_Encyclopædia_Britannica/Cawnpore,,2,0,2,6e-06,31
web.archive.org/web/20160303193735/http://kmc.up.nic.in/,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Template:Million-plus_agglomerations_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Template_talk:Million-plus_agglomerations_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:Million-plus_agglomerations_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Northern_Zonal_Council,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Central_Zonal_Council,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Eastern_Zonal_Council,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Western_Zonal_Council,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Vasai-Virar,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Southern_Zonal_Council,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Thrissur,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Kannur,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Kollam,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Template:Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Template_talk:Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Category:Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/History_of_Uttar_Pradesh,,14,0,14,7e-06,31
en.wikipedia.org/wiki/Geography_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Culture_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Architecture_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Tourism_in_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Demographics_of_Uttar_Pradesh,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Uttar_Pradesh_Legislative_Council,,12,0,12,7e-06,31
en.wikipedia.org/wiki/List_of_chief_ministers_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Emblem_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Purvanchal,,19,0,19,7e-06,31
en.wikipedia.org/wiki/Western_Uttar_Pradesh,,16,0,16,7e-06,31
en.wikipedia.org/wiki/Administrative_divisions_of_Uttar_Pradesh,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Agra_division,,14,0,14,7e-06,31
en.wikipedia.org/wiki/Aligarh_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Azamgarh_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Bareilly_division,,16,0,16,7e-06,31
en.wikipedia.org/wiki/Basti_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Chitrakoot_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Devipatan_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Moradabad_division,,13,0,13,7e-06,31
en.wikipedia.org/wiki/List_of_districts_of_Uttar_Pradesh,,12,0,12,7e-06,31
"en.wikipedia.org/wiki/Banda_district,_India",,12,0,12,7e-06,31
en.wikipedia.org/wiki/Budaun_district,,21,0,21,7e-06,31
en.wikipedia.org/wiki/Ghaziabad_district,,12,0,12,7e-06,31
en.wikipedia.org/wiki/List_of_cities_in_Uttar_Pradesh_by_population,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Saharanpur,,18,0,18,7e-06,31
en.wikipedia.org/wiki/Vrindavan,,14,0,14,7e-06,31
en.wikipedia.org/wiki/Baghirua,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Baliakheri,,12,0,12,7e-06,31
"en.wikipedia.org/wiki/Bhelupur,_Varanasi",,12,0,12,7e-06,31
en.wikipedia.org/wiki/Harora_Aht.,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Harora_Must.,,12,0,12,7e-06,31
"en.wikipedia.org/wiki/Jafarabad,_Uttar_Pradesh",,12,0,12,7e-06,31
"en.wikipedia.org/wiki/Raghunathpur,_Uttar_Pradesh",,12,0,12,7e-06,31
en.wikipedia.org/wiki/Rajesultanpur,,13,0,13,7e-06,31
wikidata.org/wiki/Q66568,,2,0,2,6e-06,31
viaf.org/viaf/153615067,,2,0,2,6e-06,31
id.oclc.org/worldcat/entity/E39PBJjmTyM4bMd8TM9rwDW4bd,,2,0,2,6e-06,31
d-nb.info/gnd/4029504-7,,2,0,2,6e-06,31
id.loc.gov/authorities/n81066200,,2,0,2,6e-06,31
aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ge543061&CON_LNG=ENG,,2,0,2,6e-06,31
nli.org.il/en/authorities/987007564520605171,,2,0,2,6e-06,31
musicbrainz.org/area/9d9d2f21-a6b0-45e9-8de1-b2ad4586eb6b,,2,0,2,6e-06,31
islamansiklopedisi.org.tr/kanpur,,2,0,2,6e-06,31
lux.collections.yale.edu/view/place/491fda01-cfb7-422a-9fc3-6cf578950dc8,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Cities_in_Uttar_Pradesh,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Category:Metropolitan_cities_in_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Smart_cities_in_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:CS1_uses_Hindi-language_script_(hi),,6,0,6,7e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_June_2025,,5,0,5,6e-06,31
en.wikipedia.org/wiki/Category:Pages_using_infobox_settlement_with_possible_nickname_list,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Pages_using_infobox_settlement_with_unknown_parameters,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Category:Pages_with_plain_IPA,,9,0,9,6e-06,31
en.wikipedia.org/wiki/Category:All_articles_with_broken_links_to_citations,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Articles_to_be_expanded_from_January_2024,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Articles_with_unsourced_statements_from_November_2024,,5,0,5,7e-06,31
en.m.wikipedia.org/w/index.php?title=Kanpur&mobileaction=toggle_view_mobile,,2,0,2,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Kanpur_Airport_2.jpg/250px-Kanpur_Airport_2.jpg,,4,0,4,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Kanpur_Airport_3.jpg/250px-Kanpur_Airport_3.jpg,,4,0,4,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/7/76/Pfeil_oben.svg/20px-Pfeil_oben.svg.png,,11,0,11,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/8/85/Pfeil_links.svg/20px-Pfeil_links.svg.png,,11,0,11,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Pfeil_rechts.svg/20px-Pfeil_rechts.svg.png,,11,0,11,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pfeil_unten.svg/20px-Pfeil_unten.svg.png,,11,0,11,7e-06,31
en.wikipedia.org/wiki/National_Chambal_Sanctuary,,7,0,7,7e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Kanpur+Nagar+Police+Commissionerate,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q107108496,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Kanpur_Nagar_Police_Commissionerate,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Kanpur_Nagar_Police_Commissionerate,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Kanpur_Nagar_Police_Commissionerate,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Kanpur_Nagar_Police_Commissionerate,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&oldid=1239446845,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&printable=yes,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Kanpur_Nagar_Police_Commissionerate,,1,0,1,6e-06,31
"google.com/search?as_eq=wikipedia&q=""Kanpur+Nagar+Police+Commissionerate""",,1,0,1,6e-06,31
"google.com/search?tbm=nws&q=""Kanpur+Nagar+Police+Commissionerate""+-wikipedia&tbs=ar:1",,1,0,1,6e-06,31
"google.com/search?&q=""Kanpur+Nagar+Police+Commissionerate""&tbs=bkt:s&tbm=bks",,1,0,1,6e-06,31
"google.com/search?tbs=bks:1&q=""Kanpur+Nagar+Police+Commissionerate""+-wikipedia",,1,0,1,6e-06,31
"scholar.google.com/scholar?q=""Kanpur+Nagar+Police+Commissionerate""",,1,0,1,6e-06,31
"jstor.org/action/doBasicSearch?Query=""Kanpur+Nagar+Police+Commissionerate""&acc=on&wc=on",,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Uttar_Pradesh_Logo.png,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Uttar_Pradesh_Police_Flag.svg,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Law_enforcement_agency,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Commissioner_of_Police,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Additional_director_general_of_police,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Superintendent_of_police_(India),,2,0,2,6e-06,31
en.wikipedia.org/wiki/Additional_superintendent_of_police,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Deputy_superintendent_of_police,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Asim_Arun,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=5,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Inspector_General_of_Police,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Assistant_Commissioner_of_Police,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Assistant_superintendent,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Assistant_Radio_Officer&action=edit&redlink=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Police_Inspector,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sub-Inspector,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Head_Constable,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Police_Constable,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=6,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bidhnu,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=7,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Lucknow_City_Police,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=8,,1,0,1,6e-06,31
uppolice.gov.in/frmOfficials.aspx?commknp&cd=NAA1ADEANgA%3D,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Nagar_Police_Commissionerate&action=edit&section=9,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Template:Law_enforcement_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Template_talk:Law_enforcement_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:Law_enforcement_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/List_of_amendments_of_the_Constitution_of_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Directive_Principles,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bharatiya_Sakshya_Adhiniyam,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Capital_punishment_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Cognisable_offence,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Personal_law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Modern_Hindu_law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Christian_personal_law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Muslim_Personal_Law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Hindu_Personal_Law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/History_of_Indian_law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/List_of_sitting_judges_of_High_Courts_of_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Chief_Judicial_Magistrate_Court,,1,0,1,6e-06,31
en.wikipedia.org/wiki/District_Munsiff_Court,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Subordinate_judge,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Judicial_activism_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Department_of_Home_(Bihar),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Department_of_Home_(Kerala),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Ministry_of_Home_Affairs_Government_of_Maharashtra,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Department_of_Home,_Prohibition_and_Excise",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Department_of_Home_and_Confidential,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Department_of_Home_(West_Bengal),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Indian_police_ranks,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Commissioner_of_Police_(India),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Director_general_of_police,,2,0,2,6e-06,31
en.wikipedia.org/wiki/List_of_cases_of_police_brutality_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Police_Complaints_Authority_(India),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Child_sexual_abuse_laws_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Violence_against_women_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Mass_surveillance_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Rape_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Suicide_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Organised_crime_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Drug_policy_of_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Indian_black_money,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Hawala,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Terrorism_in_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Legal_education_in_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Template:Law_enforcement_agencies_of_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Kanpur_Nagar_district,,13,0,13,7e-06,31
en.wikipedia.org/wiki/Category:Metropolitan_law_enforcement_agencies_of_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Uttar_Pradesh_Police,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Government_agencies_established_in_2021,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Articles_needing_additional_references_from_June_2021,,4,0,4,7e-06,31
upload.wikimedia.org/wikipedia/commons/5/57/Uttar_Pradesh_Logo.png,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Kanpur+Development+Authority,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Kanpur+Development+Authority,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q6364358,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Kanpur_Development_Authority,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Kanpur_Development_Authority,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Kanpur_Development_Authority,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&oldid=1304674947,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&printable=yes,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:Map/10/18.520277777778/73.856666666667/en,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Suresh_Pasi,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Kinjal_Singh,,1,0,1,6e-06,31
kdaindia.co.in/,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Development_agency,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=5,,1,0,1,6e-06,31
web.archive.org/web/20160530223040/http://uphome.gov.in/DM-UP-Contact.htm,,1,0,1,6e-06,31
web.archive.org/web/20150315075407/http://kanpurnagar.nic.in/Admin.htm,,1,0,1,6e-06,31
web.archive.org/web/20090327095154/http://www.kdaindia.co.in/aboutkda.aspx,,1,0,1,6e-06,31
web.archive.org/web/20160624023901/http://www.kdaindia.co.in/contact.aspx,,1,0,1,6e-06,31
upcmo.up.nic.in/cabinet_minister.htm,,1,0,1,6e-06,31
upcmo.up.nic.in/state_minister.htm,,1,0,1,6e-06,31
web.archive.org/web/20170305002931/http://townplanning.up.nic.in/manual-v.htm,,1,0,1,6e-06,31
townplanning.up.nic.in/manual-v.htm,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&action=edit&section=6,,1,0,1,6e-06,31
kdaindia.org.in/,,1,0,1,6e-06,31
web.archive.org/web/20130721153713/http://kdaindia.org.in/,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Government_of_Kanpur,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Government_agencies_established_in_1955,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Urban_development_authorities_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:State_agencies_of_Uttar_Pradesh,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Category:1955_establishments_in_Uttar_Pradesh,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Category:Organisations_based_in_Kanpur,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Kanpur_Development_Authority&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Kanpur+Central+railway+station,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Kanpur+Central+railway+station,,1,0,1,6e-06,31
bn.wikipedia.org/wiki/কানপুর_সেন্ট্রাল_জংশন_রেলওয়ে_স্টেশন,,1,0,1,6e-06,31
cs.wikipedia.org/wiki/Kanpur_Central,,1,0,1,6e-06,31
es.wikipedia.org/wiki/Estación_Central_de_Kanpur,,1,0,1,6e-06,31
hi.wikipedia.org/wiki/कानपुर_सेंट्रल_रेलवे_स्टेशन,,1,0,1,6e-06,31
kn.wikipedia.org/wiki/ಕಾನ್ಪುರ_ಸೆಂಟ್ರಲ್_ರೈಲು_ನಿಲ್ದಾಣ,,1,0,1,6e-06,31
mr.wikipedia.org/wiki/कानपूर_सेंट्रल_रेल्वे_स्थानक,,1,0,1,6e-06,31
